Rank,OG_Index,Word,Score
14743,8218,distinguishing,3.6
14744,26216,culpable,3.6
14745,22149,rescind,3.6
14746,24367,propositions,3.6
14747,7474,coordinate,3.6
14748,2937,summarizing,3.6
14749,6072,plugin,3.6
14750,23597,scantling,3.6
14751,20990,diskjockey,3.6
14752,28059,fertilization,3.6
14753,19431,greatgrandmother,3.6
14754,22381,word picture,3.6
14755,10072,canned,3.6
14756,11961,corporation,3.6
14757,9225,frigidness,3.6
14758,24481,rejoin,3.6
14759,26519,picture palace,3.6
14760,24407,isaac m singer,3.6
14761,5869,singer,3.6
14762,9585,with child,3.6
14763,28217,unkindness,3.6
14764,3066,adornment,3.6
14765,26414,tireless,3.6
14766,738,develop,3.6
14767,10063,fresh,3.6
14768,16849,unilluminated,3.6
14769,24232,stylemark,3.6
14770,18202,half a dozen,3.6
14771,8845,uncompromisingly,3.6
14772,25827,football tee,3.6
14773,18945,presumption,3.6
14774,24761,whimsey,3.6
14775,21304,deutschland,3.6
14776,25025,polluted,3.6
14777,27436,bedraggled,3.6
14778,8349,despondency,3.6
14779,15689,disproves,3.6
14780,3966,coincidently,3.6
14781,17972,corrode,3.6
14782,6433,roads,3.6
14783,18506,rejecting,3.6
14784,7290,sweat,3.6
14785,3159,apart,3.6
14786,15332,nix,3.6
14787,25822,unambiguously,3.6
14788,4832,spying,3.6
14789,20411,northcentral,3.6
14790,25123,freeze off,3.6
14791,17399,intelligence service,3.6
14792,22938,auction off,3.6
14793,18187,speedily,3.6
14794,5341,proceeding,3.6
14795,24939,canalise,3.6
14796,9164,stocking,3.6
14797,5384,colonoscopy,3.6
14798,4812,channel,3.6
14799,27779,rickets,3.6
14800,25988,pivotal,3.6
14801,26355,recreates,3.6
14802,16929,tarradiddle,3.6
14803,19802,constricting,3.6
14804,9499,sameness,3.6
14805,18364,youthfulness,3.6
14806,4413,tends,3.6
14807,20795,overmuch,3.6
14808,9928,fidelity,3.6
14809,10064,harvested,3.6
14810,25711,pureblood,3.6
14811,5100,conference,3.6
14812,203,crazy,3.6
14813,213,feel,3.6
14814,18201,captain hicks,3.6
14815,12482,chew out,3.6
14816,5966,sugigi,3.6
14817,21619,stronghold,3.6
14818,20428,conciseness,3.6
14819,9370,seed,3.6
14820,5157,critiquing,3.6
14821,4829,leak,3.6
14822,17902,embody,3.6
14823,4627,cried,3.6
14824,4613,marched,3.6
14825,9591,centuries,3.6
14826,44,some,3.6
14827,21066,whiningly,3.6
14828,24586,pugnacity,3.6
14829,13754,st bride,3.6
14830,14002,saint peter,3.6
14831,25929,mismanage,3.6
14832,16419,infield,3.6
14833,21626,aimless,3.6
14834,25874,rebelliously,3.6
14835,22340,tibet,3.6
14836,17422,yardbird,3.6
14837,22380,wordpainting,3.6
14838,23286,italian sandwich,3.6
14839,23133,sickness,3.6
14840,8366,ingrained,3.6
14841,26481,interdict,3.6
14842,9937,involution,3.6
14843,18131,white potato vine,3.6
14844,15022,springiness,3.6
14845,22842,scophthalmus aquosus,3.6
14846,26767,watusi,3.6
14847,24002,elimination,3.6
14848,13111,apprisal,3.6
14849,27639,baby buggy,3.6
14850,17424,bunko,3.6
14851,20850,bulky,3.6
14852,3157,container,3.6
14853,5249,sheriffs,3.6
14854,934,educated,3.6
14855,27860,keep out,3.6
14856,18204,sestet,3.6
14857,27899,heroic,3.6
14858,8119,blade,3.6
14859,25205,annexe,3.6
14860,18127,stolons,3.6
14861,25416,piano player,3.6
14862,10667,connexion,3.6
14863,24673,domesticise,3.6
14864,26743,automatic teller,3.6
14865,10830,adultery,3.6
14866,8214,periods,3.6
14867,23190,canvasser,3.6
14868,4333,lastsecond,3.6
14869,5683,oldtimey,3.6
14870,2434,build,3.6
14871,5985,wankstain,3.6
14872,25361,familiarized,3.6
14873,20275,biff,3.6
14874,26146,prevision,3.6
14875,19890,avow,3.6
14876,6837,approaches,3.6
14877,25247,tog,3.6
14878,24194,unproblematic,3.6
14879,20549,splitting,3.6
14880,4712,mail,3.6
14881,6774,albums,3.6
14882,486,late,3.6
14883,11963,electrocution,3.6
14884,12911,needful,3.6
14885,12886,turn a profit,3.6
14886,4947,allows,3.6
14887,11282,postal,3.6
14888,26169,diving,3.6
14889,2638,someones,3.6
14890,5716,normative,3.6
14891,9473,leaves,3.6
14892,5625,uploaded,3.6
14893,22148,cancelling,3.6
14894,10907,bargain,3.6
14895,16284,assertions,3.6
14896,23334,department of commerce,3.6
14897,2963,preserve,3.6
14898,5641,horsemanship,3.6
14899,8494,gravity,3.6
14900,4011,presently,3.6
14901,9239,nonhuman,3.6
14902,25437,conjure up,3.6
14903,2957,persist,3.6
14904,9215,welleducated,3.6
14905,15268,hornswoggle,3.6
14906,3053,studies,3.6
14907,22256,boned,3.6
14908,10345,purse,3.6
14909,24571,adenoids,3.6
14910,9592,alphabetic,3.6
14911,20468,legitimatise,3.6
14912,21070,laths,3.6
14913,5172,hates,3.6
14914,22145,turnover,3.6
14915,9695,colonies,3.6
14916,24185,immune gamma globulin,3.6
14917,6957,automatically,3.6
14918,24154,uncorrectable,3.6
14919,15260,turn a loss,3.6
14920,23395,flight strip,3.6
14921,22026,electric pig,3.6
14922,5981,asshat,3.6
14923,3637,trees,3.6
14924,407,viagra,3.6
14925,23544,golosh,3.6
14926,5301,coalgate,3.6
14927,3039,limbs,3.6
14928,5785,bombscare,3.6
14929,13724,chip,3.6
14930,4559,rwnjs,3.6
14931,21006,clown around,3.6
14932,5321,marlow,3.6
14933,12369,metrical,3.6
14934,20501,empale,3.6
14935,24925,ballistic capsule,3.6
14936,9687,tending,3.6
14937,17916,turpitude,3.6
14938,7458,injection,3.6
14939,3720,gimcrack,3.6
14940,18725,oft,3.6
14941,16367,perceptive,3.6
14942,27752,reclaimed,3.6
14943,27441,ramshackle,3.6
14944,5866,composer,3.6
14945,21978,malted,3.6
14946,20059,slanderous,3.6
14947,24468,swaggering,3.6
14948,4277,banked,3.6
14949,12669,pores,3.6
14950,13150,frontwards,3.6
14951,28176,benjamin west,3.6
14952,8398,momentous,3.6
14953,5812,transphobic,3.6
14954,24488,gasbag,3.6
14955,1864,chewing,3.6
14956,3699,brief,3.6
14957,5048,reminding,3.6
14958,26175,coaster wagon,3.6
14959,4973,challenging,3.6
14960,6503,motorcyclist,3.6
14961,21367,worthwhile,3.6
14962,1517,events,3.6
14963,6943,bumped,3.6
14964,20851,yaks,3.6
14965,25792,whirligig,3.6
14966,5076,upcoming,3.6
14967,6662,organic,3.6
14968,21023,win over,3.6
14969,17826,common sense,3.6
14970,18797,grapple,3.6
14971,9325,commence,3.6
14972,14623,informant,3.6
14973,16948,jesuits,3.6
14974,5748,undemocratic,3.6
14975,2768,lifts,3.6
14976,8440,thence,3.6
14977,11184,forget me drug,3.6
14978,20540,morocco,3.6
14979,16543,genital,3.6
14980,28124,unglamorous,3.6
14981,10671,connecter,3.6
14982,17394,usurious,3.6
14983,22466,arachnid,3.6
14984,4642,joins,3.6
14985,21605,nauseous,3.6
14986,5338,grievance,3.6
14987,14626,toe,3.6
14988,12834,yahveh,3.6
14989,4906,oped,3.6
14990,4674,discusses,3.6
14991,4936,hasnt,3.6
14992,8362,sodium,3.6
14993,11974,exhausting,3.6
14994,4068,definetely,3.6
14995,3097,objections,3.6
14996,13392,numidian,3.6
14997,20557,sheets,3.6
14998,13600,largeness,3.6
14999,16591,satellites,3.6
15000,22847,jabbing,3.6
15001,19453,cy young,3.6
15002,16103,abstainer,3.6
15003,7730,leslie townes hope,3.6
15004,12672,travail,3.6
15005,25021,take hold of,3.6
15006,4758,documents,3.6
15007,24189,immunoglobulin,3.6
15008,15048,solitary,3.6
15009,9925,mutual,3.6
15010,18726,ofttimes,3.6
15011,27438,limp,3.6
15012,24251,rapine,3.6
15013,25843,wasteland,3.6
15014,16990,ergs,3.6
15015,13034,nitwitted,3.6
15016,27079,perforation,3.6
15017,25209,fl,3.6
15018,13470,odometer,3.6
15019,24878,adjunct,3.6
15020,20388,potently,3.6
15021,3362,pulp,3.6
15022,16594,gatherings,3.6
15023,15322,rating,3.6
15024,21553,biker,3.6
15025,23810,previse,3.6
15026,20796,overmuchness,3.6
15027,7084,freehearted,3.6
15028,4974,rewarding,3.6
15029,16337,bevel,3.6
15030,5334,pricefixing,3.6
15031,26176,fourwheeled,3.6
15032,3805,angered,3.6
15033,13249,mediated,3.6
15034,28003,strengthened,3.6
15035,3163,batch,3.6
15036,18381,law court,3.6
15037,7792,concern,3.6
15038,6150,curation,3.6
15039,5009,regrets,3.6
15040,13936,righteous,3.6
15041,27351,sex act,3.6
15042,2917,injury,3.6
15043,27531,canyon,3.6
15044,26477,effervescent,3.6
15045,21075,swither,3.6
15046,16844,stemming,3.6
15047,22414,selfishly,3.6
15048,4409,enhance,3.6
15049,18867,bicycle seat,3.6
15050,23005,gag law,3.6
15051,5910,佐川系彼氏,3.6
15052,22179,abstruse,3.6
15053,25495,bereavement,3.6
15054,25899,remonstration,3.6
15055,26611,staccato,3.6
15056,6181,mystifying,3.6
15057,4316,preholiday,3.6
15058,25497,sorrowful,3.6
15059,5783,outlier,3.6
15060,15113,hub,3.6
15061,24952,aspiring,3.6
15062,25496,bereaved,3.6
15063,26217,execration,3.6
15064,13750,brigid,3.6
15065,3153,chosen,3.6
15066,19441,brigham young,3.6
15067,28125,unglamourous,3.6
15068,6935,punches,3.6
15069,24611,brotherly love,3.6
15070,10751,desirous,3.6
15071,5339,grievances,3.6
15072,15292,mostly,3.6
15073,27659,dependably,3.6
15074,2971,noticeable,3.6
15075,11406,imprisonment,3.6
15076,20953,headintheclouds,3.6
15077,26831,humanitarianism,3.6
15078,24716,halter,3.6
15079,27946,analog,3.6
15080,18761,hurtful,3.6
15081,15263,trailer,3.6
15082,17580,beholding,3.6
15083,26252,marshal,3.6
15084,25389,bed sheet,3.6
15085,12633,dilation,3.6
15086,9244,viral,3.6
15087,4734,skype,3.6
15088,828,mathematics,3.6
15089,6049,fascists,3.6
15090,11811,account book,3.6
15091,24506,grunge,3.6
15092,21845,unloved,3.6
15093,25232,neoclassic,3.6
15094,24676,potbelly,3.6
15095,25124,poohpooh,3.6
15096,9232,disdain,3.6
15097,3030,connecting,3.6
15098,22832,migrated,3.6
15099,6614,llanto,3.6
15100,4196,whichsoever,3.6
15101,13561,publicizing,3.6
15102,1085,hospital,3.6
15103,19483,whop,3.6
15104,5389,dáil,3.6
15105,6661,ingredients,3.6
15106,9553,antarctic,3.6
15107,20470,legitimise,3.6
15108,23400,percolating,3.6
15109,15415,unforeseen,3.6
15110,16283,instinctive,3.6
15111,19342,free lance,3.6
15112,25436,conjure,3.6
15113,2912,hurt,3.6
15114,6906,humanities,3.6
15115,20111,william green,3.6
15116,22461,exasperated,3.6
15117,24741,stoolie,3.6
15118,15899,slacken,3.6
15119,15869,high school,3.6
15120,17477,memorisation,3.6
15121,2948,integrate,3.6
15122,15003,guiltless,3.6
15123,26390,pursuance,3.6
15124,5283,audri,3.6
15125,23285,hoagy,3.6
15126,3803,perturbed,3.6
15127,6499,breakin,3.6
15128,11235,exclusive,3.6
15129,14443,symmetric,3.6
15130,5655,donewithyou,3.6
15131,12859,hideous,3.6
15132,8157,internal,3.6
15133,5895,unsupportive,3.6
15134,20132,tare,3.6
15135,15211,retrieval,3.6
15136,6061,void,3.6
15137,7601,insurance policy,3.6
15138,28153,sudate,3.6
15139,12836,yahweh,3.6
15140,20427,diffuse,3.6
15141,18386,prince,3.6
15142,16071,running play,3.6
15143,27299,runners,3.6
15144,25575,psychoanalyze,3.6
15145,8037,tree,3.6
15146,20482,benzodiazepine,3.6
15147,15787,get in,3.6
15148,9169,help oneself,3.6
15149,22017,geographics,3.6
15150,27643,pram,3.6
15151,27511,pedagogics,3.6
15152,26647,sharpshooter,3.6
15153,166,come,3.6
15154,24949,quickness,3.6
15155,22617,builtin,3.6
15156,11230,openhanded,3.6
15157,20139,chouse,3.6
15158,18951,lifethreatening,3.6
15159,17419,yard bird,3.6
15160,18219,famish,3.6
15161,15878,loosen up,3.6
15162,23811,articulatio cubiti,3.6
15163,22095,gathered,3.6
15164,25249,personal manner,3.6
15165,4862,twtter,3.6
15166,21606,noisome,3.6
15167,2979,lines,3.6
15168,20073,managing director,3.6
15169,9242,common cold,3.6
15170,18370,championships,3.6
15171,12809,dramatically,3.6
15172,24743,canary yellow,3.6
15173,13959,md,3.6
15174,11169,rotary,3.6
15175,81,all,3.6
15176,11839,strictness,3.6
15177,5620,pix,3.6
15178,12759,stimuli,3.6
15179,11777,floats,3.6
15180,25565,j,3.6
15181,8854,clarify,3.6
15182,5089,leaving,3.6
15183,12206,sill,3.6
15184,19455,loretta young,3.6
15185,14618,affirms,3.6
15186,5353,acquittal,3.6
15187,4689,beef,3.6
15188,20078,flagwaving,3.6
15189,8187,demands,3.6
15190,23815,elbow joint,3.6
15191,26617,exacerbation,3.6
15192,12843,symptoms,3.6
15193,8199,defeated,3.6
15194,9216,wellread,3.6
15195,23375,skid,3.6
15196,17945,body forth,3.6
15197,10743,creative thinker,3.6
15198,15212,phonological,3.6
15199,14617,vouches,3.6
15200,24067,evaporation,3.6
15201,11401,entitles,3.6
15202,2268,grudge,3.6
15203,16415,time to come,3.6
15204,4952,provides,3.6
15205,4505,blames,3.6
15206,26929,electric current,3.6
15207,9926,troth,3.6
15208,2936,classifying,3.6
15209,20145,giving up,3.6
15210,3880,talkig,3.6
15211,11307,equating,3.6
15212,20777,private parts,3.6
15213,3872,degrading,3.6
15214,20888,sagacity,3.6
15215,5169,impregnated,3.6
15216,5135,threatened,3.6
15217,23519,countryandwestern,3.6
15218,22331,cackle,3.6
15219,27437,dragged,3.6
15220,10818,stormy,3.6
15221,26849,inpatient,3.6
15222,5002,building,3.6
15223,27480,siluriform fish,3.6
15224,19376,carriers,3.6
15225,17548,solutions,3.6
15226,26898,top dog,3.6
15227,6613,sentimiento,3.6
15228,7534,wax,3.6
15229,5728,asshats,3.6
15230,17134,transeunt,3.6
15231,14997,ingenuous,3.6
15232,5269,constitutes,3.6
15233,12977,benediction,3.6
15234,4272,recounts,3.6
15235,8379,olive,3.6
15236,1587,items,3.7
15237,1560,scrutinizes,3.7
15238,1394,contributors,3.7
15239,1289,sarcastic,3.7
15240,1290,joking,3.7
15241,2524,prepare,3.7
15242,1615,monica,3.7
15243,2231,policy,3.7
15244,2232,bringing,3.7
15245,1274,inappropriate,3.7
15246,2487,acquainted,3.7
15247,1273,outrageous,3.7
15248,2233,decentralised,3.7
15249,260,selfish,3.7
15250,1272,censured,3.7
15251,1408,prosecutors,3.7
15252,1590,personal,3.7
15253,1611,spoke,3.7
15254,1561,kings,3.7
15255,1844,filled,3.7
15256,1585,video,3.7
15257,327,looks,3.7
15258,1583,peter,3.7
15259,1627,inner,3.7
15260,1584,altruistic,3.7
15261,783,youth,3.7
15262,1970,borrow,3.7
15263,1760,starts,3.7
15264,1628,sensitivity,3.7
15265,2446,difficulties,3.7
15266,542,working,3.7
15267,1629,caring,3.7
15268,1626,belied,3.7
15269,1526,severely,3.7
15270,1694,conflagration,3.7
15271,1527,reproved,3.7
15272,1599,casting,3.7
15273,1241,sarah,3.7
15274,1925,impressed,3.7
15275,2596,absence,3.7
15276,1616,lewinsky,3.7
15277,1396,surpass,3.7
15278,1990,username,3.7
15279,1691,spread,3.7
15280,1612,ambiguous,3.7
15281,1392,adding,3.7
15282,2234,rural,3.7
15283,1393,translating,3.7
15284,1292,misinterpreted,3.7
15285,1100,sung,3.7
15286,1661,inexperienced,3.7
15287,1133,library,3.7
15288,639,pity,3.7
15289,1726,sneeze,3.7
15290,1597,censorious,3.7
15291,2397,adopted,3.7
15292,1598,delight,3.7
15293,1051,marry,3.7
15294,1244,prank,3.7
15295,1529,repudiate,3.7
15296,2238,connection,3.7
15297,2239,goldfishes,3.7
15298,1658,con,3.7
15299,1660,credulity,3.7
15300,1876,frustrating,3.7
15301,1804,knocking,3.7
15302,1293,signs,3.7
15303,1294,ambivalence,3.7
15304,1662,investors,3.7
15305,724,mike,3.7
15306,1855,memorization,3.7
15307,2236,hippos,3.7
15308,1856,formulas,3.7
15309,1613,describe,3.7
15310,2001,friday,3.7
15311,824,lonely,3.7
15312,570,somewhere,3.7
15313,1242,discerning,3.7
15314,1525,principal,3.7
15315,1663,swindle,3.7
15316,1288,spensers,3.7
15317,1623,stern,3.7
15318,408,wikipedia,3.7
15319,1005,therefore,3.7
15320,5888,antagonistic,3.7
15321,11014,abnormal,3.7
15322,12896,updated,3.7
15323,26747,asynchronous transfer mode,3.7
15324,12188,beget,3.7
15325,12055,pine tree state,3.7
15326,27418,neurotic,3.7
15327,25391,shroud,3.7
15328,24946,adeptness,3.7
15329,12578,earliest,3.7
15330,15559,prehensile,3.7
15331,27449,contrastive,3.7
15332,19791,annoyances,3.7
15333,26150,vestige,3.7
15334,5771,bluster,3.7
15335,26865,spittle,3.7
15336,12094,melioration,3.7
15337,22749,libellous,3.7
15338,12733,pop out,3.7
15339,14343,theaters,3.7
15340,5007,wholesale,3.7
15341,27262,mainspring,3.7
15342,27748,pasturage,3.7
15343,17663,ane,3.7
15344,26963,flax,3.7
15345,28139,bawd,3.7
15346,21977,gaelic,3.7
15347,27440,dilapidated,3.7
15348,16368,unobtrusively,3.7
15349,26015,dexterity,3.7
15350,25840,refilling,3.7
15351,26912,fall apart,3.7
15352,13146,transit,3.7
15353,20856,marketer,3.7
15354,25755,transporting,3.7
15355,15044,companionship,3.7
15356,19393,loft,3.7
15357,26415,untiring,3.7
15358,12812,closed book,3.7
15359,5883,interwoven,3.7
15360,16791,autocrat,3.7
15361,16579,overcrowded,3.7
15362,13751,saint bride,3.7
15363,3727,byte,3.7
15364,16408,unattended,3.7
15365,8216,leather,3.7
15366,13032,reasonless,3.7
15367,24847,blueribbon,3.7
15368,4273,selects,3.7
15369,3930,publicised,3.7
15370,3784,requiring,3.7
15371,7464,lock chamber,3.7
15372,23114,tautness,3.7
15373,4919,featured,3.7
15374,3121,gully,3.7
15375,24489,uninteresting,3.7
15376,10808,unpleasantly,3.7
15377,23856,snapshot,3.7
15378,13100,recounting,3.7
15379,24948,deftness,3.7
15380,15036,hold back,3.7
15381,11603,flighty,3.7
15382,21488,blossom out,3.7
15383,3728,gentle,3.7
15384,20019,pollen,3.7
15385,10065,restored,3.7
15386,27532,campaigner,3.7
15387,26272,paging,3.7
15388,5616,lets,3.7
15389,10341,compacting,3.7
15390,20464,decriminalise,3.7
15391,25066,temples,3.7
15392,27614,hard roe,3.7
15393,23857,chatoyant,3.7
15394,16850,swarthy,3.7
15395,9274,moderate,3.7
15396,3932,elaborated,3.7
15397,13975,go away,3.7
15398,26356,renews,3.7
15399,18020,thomas more,3.7
15400,8130,hilt,3.7
15401,3847,subliminally,3.7
15402,26919,formalise,3.7
15403,23601,land site,3.7
15404,27712,folderol,3.7
15405,26585,juryman,3.7
15406,27168,distorted,3.7
15407,27724,trimmed,3.7
15408,12979,encodes,3.7
15409,18015,aragon,3.7
15410,18412,indecorum,3.7
15411,9198,take heed,3.7
15412,5887,combatting,3.7
15413,4672,discussed,3.7
15414,27677,nutritionary,3.7
15415,20550,riffling,3.7
15416,12900,lay away,3.7
15417,12974,rites,3.7
15418,146,strange,3.7
15419,21673,scratching,3.7
15420,26719,feminist movement,3.7
15421,3811,mystified,3.7
15422,9727,european,3.7
15423,21823,number one wood,3.7
15424,13036,witless,3.7
15425,24303,wolfram,3.7
15426,15560,extremity,3.7
15427,22843,alterative,3.7
15428,22459,aggravation,3.7
15429,5304,govt,3.7
15430,4332,injurytime,3.7
15431,24610,niels henrik david bohr,3.7
15432,27539,rubber band,3.7
15433,5834,mandilon,3.7
15434,5166,interacted,3.7
15435,14996,unacquainted,3.7
15436,23401,permeate,3.7
15437,977,german,3.7
15438,5781,busboy,3.7
15439,25930,waiters assistant,3.7
15440,4264,resurfaces,3.7
15441,19227,spotter,3.7
15442,13242,unshakable,3.7
15443,18792,softwood,3.7
15444,26085,socialization,3.7
15445,4211,appointing,3.7
15446,4733,inbox,3.7
15447,9951,notion,3.7
15448,3142,hauling,3.7
15449,2147,front,3.7
15450,21608,sickish,3.7
15451,16580,cluttered,3.7
15452,1438,young,3.7
15453,9561,likewise,3.7
15454,22960,reassert,3.7
15455,6852,precalc,3.7
15456,10125,marriage proposal,3.7
15457,4282,raking,3.7
15458,21249,statute law,3.7
15459,10124,marriage offer,3.7
15460,4384,bargains,3.7
15461,19837,advised,3.7
15462,13379,timeworn,3.7
15463,4732,sms,3.7
15464,11185,flunitrazepan,3.7
15465,24614,pinnateleaved,3.7
15466,8026,pinnately,3.7
15467,10824,contaminated,3.7
15468,5967,nameet,3.7
15469,2964,tin,3.7
15470,9160,supporter,3.7
15471,25542,multidimensional,3.7
15472,25531,cast aside,3.7
15473,10966,persistently,3.7
15474,12233,symmetrical,3.7
15475,12483,chew up,3.7
15476,24556,plaster,3.7
15477,3962,thoi,3.7
15478,5093,shared,3.7
15479,24616,polemonium caeruleum,3.7
15480,7098,sympathetic,3.7
15481,17174,users,3.7
15482,5205,prosecutor,3.7
15483,24736,fink,3.7
15484,5008,discounted,3.7
15485,4709,learnt,3.7
15486,12306,government activity,3.7
15487,14775,crisply,3.7
15488,19889,aver,3.7
15489,16420,inaugural,3.7
15490,5784,murse,3.7
15491,5491,competent,3.7
15492,17830,horse sense,3.7
15493,4904,wsj,3.7
15494,8088,manually,3.7
15495,3165,handled,3.7
15496,15877,uncompressed,3.7
15497,16361,armhole,3.7
15498,11489,purposeless,3.7
15499,23465,libyan fighting group,3.7
15500,24566,impecunious,3.7
15501,12301,administration,3.7
15502,2786,accessories,3.7
15503,6689,crawfish,3.7
15504,6513,twocar,3.7
15505,10832,cheat,3.7
15506,21603,loathsome,3.7
15507,18042,dramatist,3.7
15508,8031,leafy,3.7
15509,5827,mukelu,3.7
15510,26358,trigonometry,3.7
15511,26852,sickeningly,3.7
15512,24733,installments,3.7
15513,16709,filth,3.7
15514,9162,sleeve,3.7
15515,21188,boasting,3.7
15516,5825,تسلبه,3.7
15517,24694,intension,3.7
15518,23469,common fig tree,3.7
15519,14901,point out,3.7
15520,5833,unkempt,3.7
15521,4605,tryed,3.7
15522,19543,bursting charge,3.7
15523,24483,maker,3.7
15524,24195,unsophisticated,3.7
15525,20075,defends,3.7
15526,21445,fundament,3.7
15527,13373,unremarkable,3.7
15528,12576,break of the day,3.7
15529,5371,commending,3.7
15530,2966,candidate,3.7
15531,21069,soaps,3.7
15532,26177,cart,3.7
15533,22114,negotiable,3.7
15534,4097,wit,3.7
15535,10085,freshly,3.7
15536,20456,assistants,3.7
15537,4015,primarily,3.7
15538,5318,stuarts,3.7
15539,18374,courtyard,3.7
15540,4834,prism,3.7
15541,14972,odour,3.7
15542,4388,saved,3.7
15543,10740,personification,3.7
15544,3098,diameter,3.7
15545,20537,disparagement,3.7
