OG_Index,Word,Score
15186,wellinformed,3.620706749590165
25605,homeless,3.620724064081805
4065,definetly,3.620750932402204
24515,charles lamb,3.620790367073337
5045,forgetting,3.6208333333333336
22766,armored,3.6208376023158633
10303,opt,3.6209304134359344
21142,productions,3.620947429965773
13964,synthesized,3.6209602357056783
25791,merrygoround,3.620977676332719
11178,roundabout,3.620977676332719
21625,meander,3.6209803938963057
24612,lenient,3.621018766304402
27362,handing over,3.6210397882489898
17284,ascendance,3.621069248439993
5659,icantsleep,3.621077389070844
4356,yuletide,3.621168217244347
24558,personnel office,3.621205957788306
4386,samples,3.621312056819766
8729,novel,3.621357776881824
25555,voyage,3.621369073784901
25326,motorcycles,3.62138211124603
27087,debarment,3.6214508192427166
5266,mistrial,3.621459784988044
5776,selfserving,3.621528760947392
5200,bankruptcy,3.621636226505477
15850,mellow,3.621716904165247
10076,contemporary,3.621728340289014
26529,modernday,3.621728340289014
4912,vogue,3.621757207101387
22913,vitaliser,3.62177159974938
21113,fingerbreadth,3.6217723492542633
21623,zion,3.621778870513333
8014,echo,3.6218348555988302
18382,lawcourt,3.6218816886339256
27138,littler,3.6219730499654745
13646,feltlike,3.6219872650364033
6182,startling,3.622086260838981
22473,predatory,3.622109200319029
3710,expose,3.622114619242215
14649,communicating,3.622116302849023
20478,rommany,3.622166689511807
25150,soak up,3.622232838520605
21677,virulent,3.622300159813713
94,at,3.622324397904922
11772,carping,3.6223926642975903
22342,ox,3.622419642129634
5325,wouldbe,3.622421096879594
5870,songwriter,3.622507430149539
8984,lashkaretoiba,3.622512747852789
25414,communicatory,3.6226164243513423
21651,type b,3.62266297459342
5998,dweeb,3.622732257299868
11803,south,3.6227370500921534
20471,legitimize,3.6227596135487374
11973,wearing away,3.6229085918647774
21486,impartation,3.6230138629035817
477,utterly,3.623040285159022
17395,intelligence information,3.623136875248032
26751,crouch,3.6232183551120176
25330,evolved,3.6232522474715103
22137,reprobate,3.623309105927757
23083,vibraphone,3.623387876455793
17246,triple,3.623405108295336
5726,stooge,3.623427885047009
6176,frenetic,3.6234419231915456
19435,sympathize with,3.6234601293981465
9584,gravid,3.623676781194453
23538,eraser,3.62386627699741
27343,threenote,3.623892084186223
26149,forecasting,3.624119913969416
18911,consortium,3.6241230006160654
23897,introverted,3.6242972585423856
6421,wrecked,3.624362154248845
4241,debuts,3.624384198989916
15254,ok,3.624458409782245
23061,macromolecular,3.624488965505573
12481,call on the carpet,3.624588003448583
5267,offences,3.6246575072635294
9158,helper,3.624676898387989
234,shoot,3.624689568452395
10073,modern,3.6247425074324746
25420,leghorn,3.624747911062831
10873,judgement,3.624964559643781
12837,yhwh,3.6249718846878127
976,bottles,3.625
11473,shout,3.625019661511435
16403,breeze,3.625087753268912
25544,attractor,3.625146678270332
5710,sociological,3.6251924357833736
3809,encompassed,3.625299693713628
23317,ovate,3.625325546620852
22471,silkspinning,3.625468690877612
25052,first appearance,3.6254876268265495
21204,phonograph record,3.6255401386707673
21875,molestation,3.625582864772471
25613,skinny,3.62559411211881
28137,infantile,3.6256463625440754
2680,slow,3.6257227219496295
25026,contaminants,3.6257384994401702
12209,antiphonal,3.625753169542248
23883,remitting,3.625802591746736
15276,voice communication,3.625876370763364
3876,bashing,3.625975768516907
17007,bends,3.6260719281477
14210,darkgreen,3.626073930457162
5793,bohr,3.626200834915129
20656,parade,3.626230983275369
21118,roadster,3.626234644459443
6779,records,3.626249038787237
4852,apush,3.626254357020746
25005,tawny,3.626316147581745
24296,moods,3.626337625642157
10350,compendious,3.626413135831524
16508,gratify,3.6264776467617423
5305,bcci,3.626648957162488
22378,outlines,3.6266518878295626
6144,rebranding,3.6266871841610135
25185,sense of right and wrong,3.626819012708083
18186,in short order,3.626914867710974
22550,renascent,3.6269665866686216
5383,retraction,3.626981191800541
21119,rumble,3.6270072217446745
4410,boost,3.6270739128325946
5687,israelite,3.627089866694226
19396,preservation,3.6272366399797047
24592,scuffle,3.6272551730679
4611,survived,3.627424431523526
13694,tincture,3.6274570856823374
9281,experiment,3.6275855197606495
18523,lactic,3.6276975194825662
19433,condole with,3.627706235873863
21523,averment,3.627778878891922
27893,house trailer,3.627907708522358
5678,matchmaker,3.627936438582617
12208,reacting,3.6279628293842303
6963,typed,3.627985316974676
5909,のドイツ語の期末試験で,3.627993652934081
12127,scotland,3.628029648312737
27896,gallantry,3.6280340952278345
13394,hippopotamus,3.628146625438047
11405,detention,3.628153719599772
12197,confirm,3.6281907727991367
4824,leaks,3.6282184104427415
16574,intrusive,3.628219351379855
11749,adversary,3.628227693760835
26524,thermoplastics,3.62824842390408
26166,webbed,3.628317729955696
25900,dissent,3.62833417442082
4913,cosmopolitan,3.62835320607342
6741,industry,3.628396697308149
17112,secondhand,3.628400893637416
13761,manuscripts,3.6284359547425136
19360,hierarchically,3.6285352375176094
25332,boots,3.628685377636798
24962,drape,3.6287134698293952
17018,bubbled,3.628730477205352
26359,trigonometric,3.6288070002258737
11730,all in,3.628818217698559
3106,document,3.6288897499272
25759,stressedunstressedunstressed,3.628939075322808
9600,rock,3.6289750278160535
8286,misfortune,3.629030496259693
26928,rico act,3.629032480429852
10971,timepiece,3.629044827101889
5801,treatise,3.629118512664508
5281,khoza,3.629146485412828
10368,mindful,3.6291574487668425
26227,indigene,3.629184360341739
27902,valiancy,3.629192064712194
20466,legalise,3.629193099853649
5284,jevon,3.629286217001329
15261,rig,3.629309242567333
24524,provisional ira,3.629322990014502
4401,dnt,3.629355552336608
8985,net ball,3.629389768972517
22797,tone down,3.629409629780666
13850,pronunciation,3.629450986785836
21150,fulmination,3.629522033179279
23263,tripod,3.629603547685994
21405,glance over,3.62968971009837
12628,morn,3.6296980099263743
28226,accomplice,3.6297026183615513
20547,shuffling,3.629742363893979
15215,word form,3.6297985517086846
21276,irregularly,3.629835607834138
28078,yellowness,3.629912545067565
17011,praiseful,3.630112935057497
21718,allusion,3.630281350467568
5669,indoctrination,3.6303615438625614
19329,amorously,3.630371318723904
26962,distaff,3.6303930729042593
5069,recently,3.630448584060351
28224,halite,3.63049819423368
11953,dis pater,3.630677949261628
16405,intangible,3.630686384646635
22170,linkup,3.630692538344032
7589,absolutely,3.63069671173095
15181,bill clinton,3.630733367935061
9826,funding,3.6307362003271937
12194,female parent,3.630750570213021
10234,depriving,3.630753910212277
4600,faught,3.63076052703436
5289,attendees,3.6307657036266368
15503,big businessman,3.631069143728319
25360,familiarised,3.6310921254122426
21722,fosterage,3.631105297152426
332,really,3.631173240471471
26151,choler,3.631174406988456
13727,diskshaped,3.63119776555398
22741,acoustically,3.631201237323768
8974,granting,3.631337471142731
9551,earths,3.631370962973741
2861,disarray,3.6313925108591327
11149,validation,3.631404729449078
5851,deidre,3.6314890465601697
27770,focalise,3.6314935108078936
6958,instantly,3.6315090868236473
16424,readiness,3.631562722273717
24469,braggadocio,3.631605747669102
12731,bug out,3.631659290802947
24770,ictus,3.631698361235367
13102,tattle,3.631712079398453
12207,reactive,3.631743005405952
9223,inability,3.631749976078341
14594,catchers,3.631797899126472
11260,hurriedly,3.6318019181508734
5959,tisoy,3.6318325804857152
14244,intimidation,3.63184496013018
19803,strangulation,3.631890593285033
13360,armor,3.631922724554832
27882,toxicant,3.6319746566288234
20140,disfavor,3.632020665127885
4828,julian,3.632036021491272
21147,field of operations,3.632070315521049
21206,phonograph,3.632117560915295
1572,clear,3.6321238113121086
4181,daresay,3.632159248118425
12112,confederate,3.632268226918793
9690,fortunate,3.632270074792454
22374,characterisation,3.6323255146004567
25537,circumvolve,3.632326864180881
14015,sluice,3.632497721841295
4182,iirc,3.63253044559322
6612,angustia,3.632613353083439
23898,incapacitated,3.632618657061415
13644,felt up,3.632674482449137
22605,decomposition reaction,3.632702906083129
16407,communications,3.632705263286015
5692,mathematician,3.632713427499767
13377,faded,3.632775229728842
22478,scouts,3.632782898171457
9375,drinking chocolate,3.632822131913328
3170,baked,3.632861101425143
27354,sexual relation,3.6329026396092265
24152,uncontrollable,3.6329404514865584
11652,dreamy,3.6331375770946353
27193,clamorously,3.633175628582718
5722,dimwit,3.633180119725995
6509,skateboarder,3.633217202486732
16739,stagecoach,3.6333139725061865
472,wants,3.633333333333333
2554,ugly,3.633333333333333
739,within,3.633333333333333
1333,sick,3.633333333333333
3869,insulting,3.633333333333333
1829,fail,3.633333333333333
1749,happened,3.633333333333333
706,changes,3.633333333333333
3671,prize,3.633353915200802
27128,bemusement,3.6334238851497695
15637,birdsong,3.633517504591524
14391,auditory modality,3.6336216189413273
12380,fourth dimension,3.6336744844377913
25604,underemphasis,3.6336940282506207
7415,superior general,3.633697734601776
24368,repulsive force,3.633716697778514
12756,the great unwashed,3.6337533359273926
4692,stfu,3.63377648064536
1013,book,3.633780153948471
19450,egyptologist,3.6337857551258894
28148,sporting lady,3.633826554892317
7729,england,3.634000657383731
23282,aerophilic,3.6340220522677993
4618,stood,3.634078470481141
14008,st peter,3.634130512462842
10969,ticker,3.634133966327518
20108,putting surface,3.634173516476333
19546,construed,3.634189801967165
5196,lawsuit,3.634225243417993
25541,attracter,3.6343041450344455
27889,honeybees,3.634337785888556
2731,testify,3.6343560641950927
381,whole,3.634380474199466
2988,distributed,3.634419564767803
8747,untrue,3.634438244469236
2946,arrange,3.634468950935198
22146,countermand,3.634472592102624
26526,disseminates,3.634474071555752
21281,span,3.634527810129831
26045,envelopment,3.634558910772545
15004,impeccant,3.634561028391577
5201,solicitors,3.634591035884046
18017,utopia,3.6346905719544713
22134,perverted,3.6348225476941662
26162,big dipper,3.634857436165244
11151,cogent evidence,3.634905229792073
20833,experimentation,3.634915516960805
19442,exodus,3.634920663456586
3270,whitish,3.634961178932585
5271,convict,3.63500056594376
21666,glamour,3.635015048246234
11183,encircle,3.635073196799255
28231,imperial beard,3.6351719860497127
544,looking,3.635178386604744
15265,defraud,3.635195495030734
18577,encyclopaedism,3.635240255046368
8600,some other,3.635336088445199
5953,安静に,3.635484356904723
24728,kiln,3.635510233817457
21604,nauseating,3.635544811968813
21144,dramaturgy,3.6355537604445023
16402,precedes,3.635695333198564
6419,wreck,3.6357071765997424
10672,connector,3.635710011154445
278,every,3.6357142857142857
12290,sandbank,3.635742437474321
3528,civil,3.635753096259706
6516,السحاق,3.635841069424072
10777,pile,3.635883363194072
6800,dj,3.635939055679932
22948,obligate,3.635979310208527
12417,rack,3.6361119390366254
11306,elliptical,3.636121808206184
16737,microscope stage,3.6361339450820553
13148,forrard,3.636150878786711
20352,intersperse,3.636240928693192
5695,scientist,3.636277620942832
21657,vitamin b complex,3.636283196713636
19763,delighting,3.6362963324016415
20640,buoy up,3.636335422409625
15460,shut down,3.636341882521827
4064,definatly,3.636354302667764
16793,despot,3.636369698865308
16799,stethoscope,3.63644799411458
1765,light,3.636451652325378
27713,tripe,3.636525949885541
15821,emblematic,3.636577182423123
12828,transliterated,3.636625252462637
12841,narcotic,3.636715157545803
25068,constantine,3.636772613473631
11745,abrading,3.6367729435592016
6777,tracks,3.636802245994571
4711,taught,3.636859067427956
17321,laos,3.63687390601309
2665,due,3.636881306053456
5624,vid,3.636883523521643
26409,dependency,3.636897775090349
6898,narrative,3.6369321552094975
7250,contained,3.6370862833146345
24934,duct,3.637109474900881
6506,motorist,3.6371234836418185
6159,csuite,3.637159379455934
6011,thicko,3.637211808712423
25802,perambulation,3.63722276555391
22255,headband,3.6372954043182335
22939,sapidity,3.63731028488432
20467,legalize,3.637335960129277
27898,heroine,3.6373415584929303
15938,intellectual nourishment,3.6373622076263454
4167,kickd,3.637406781163854
27757,ripple,3.6374299647207153
5808,runabout,3.637457245717077
22756,interchanged,3.637568527819237
22425,compounded,3.637594199597656
15105,rundle,3.637633846116618
15078,chemical formula,3.6376916313419096
9562,overly,3.637858083139264
18006,at heart,3.6379111244375166
5081,announce,3.637973237450349
18998,fitted,3.6379842918716094
28143,orgiastic,3.637995425376837
5279,jodi,3.638040305521084
5152,disliking,3.6380691821066673
25001,correctitude,3.6381520007990495
5057,realise,3.638160715273409
25229,subterraneous,3.6381927266839966
26754,cringe,3.6382276232543433
400,need,3.6384615384615375
10365,shock,3.638506619319597
4238,arrests,3.638540875441613
24517,elia,3.638696925141287
5826,nقصدي,3.638778463905787
12054,maine,3.6387919301035248
6938,shoving,3.639022870424981
13755,st bridget,3.6390611058269617
5204,prosecution,3.6391516141466185
1362,boys,3.639178582536941
12839,ardently,3.639273383985252
23846,abandoned,3.639287304170717
17133,transitory,3.6393690505281873
22051,exonerative,3.6393883831202825
825,saddle,3.639477549656197
19010,truss,3.639688591766856
24607,accounted,3.639701597117521
18796,get by,3.6398493134852288
18200,vi,3.6398618389490895
26041,transferrable,3.6398692325754576
12642,concomitant,3.6399068034492448
21145,theatre,3.639980670461268
6058,spirits,3.6400567993674167
11606,unpredictably,3.6400926687709343
9230,unresponsive,3.640123919353012
13369,overfamiliar,3.6401372931724953
11900,potential,3.640303474903664
5962,rumanah,3.6404015053234735
5272,felon,3.640471898842201
20310,intruder,3.640487276927793
26623,administrative official,3.6405100987473262
3865,subtweeting,3.6405144197571135
20724,cattleman,3.640521214582216
118,never,3.640625
4294,discount,3.640668667708232
15871,unbend,3.640777749232514
12562,brilliance,3.6407809203319776
14164,ballot,3.6407872916726216
5517,colors,3.6408275509041856
25320,leonhard euler,3.640848791187746
23816,human elbow,3.640938696506471
8942,contrast,3.6410368728807097
27664,garden pink,3.641042293275722
5438,integrity,3.6410473096435663
10841,fraud,3.6410551393417054
26437,nightwalker,3.64110224146274
20515,staining,3.641125959666296
26441,victorious,3.6411427907359313
5185,jodiarias,3.641227695784874
12897,optimize,3.641310423870225
19187,eec,3.6413349676834086
9238,inhuman,3.6413414186582607
11284,festinate,3.641370827556055
22805,yak,3.6413825954674808
27685,implant,3.641495830721994
11225,bighearted,3.641497345355988
6909,biochem,3.641526840694936
22132,ambit,3.64153461241046
8852,achievements,3.6415444917207664
25679,buttock,3.641623324334011
5828,لاحظتي,3.6416641670419616
25275,vagabond,3.6416713966003145
15495,male monarch,3.641745626175632
22821,chilliness,3.641816572204605
18735,sneezing,3.641832689103589
15623,exhaustively,3.641923234307966
25538,splay,3.641951447668816
4691,quit,3.641996844500413
6608,cansancio,3.6420098513038326
7585,for certain,3.642185113557412
5804,workhouse,3.64220089405238
25631,veteran,3.6422061440173783
25386,transmigrate,3.642208803072631
